537	-114.258657	39.022017
538	-114.257503	39.021989
539	-114.256349	39.021962
540	-114.255195	39.021935
541	-114.254041	39.021908
542	-114.252887	39.021881
543	-114.251733	39.021854
544	-114.25058	39.021826
545	-114.249426	39.021799
546	-114.248272	39.021772
547	-114.247118	39.021745
548	-114.245964	39.021717
549	-114.24481	39.02169
550	-114.243656	39.021663
551	-114.242503	39.021636
552	-114.241349	39.021608
553	-114.240195	39.021581
554	-114.239041	39.021554
555	-114.237887	39.021526
556	-114.236733	39.021499
557	-114.235579	39.021472
558	-114.234426	39.021444
559	-114.233272	39.021417
560	-114.232118	39.021389
561	-114.230964	39.021362
562	-114.22981	39.021335
563	-114.228656	39.021307
564	-114.227503	39.02128
565	-114.226349	39.021252
566	-114.225195	39.021225
567	-114.224041	39.021197
568	-114.222887	39.02117
569	-114.221733	39.021142
570	-114.22058	39.021115
571	-114.219426	39.021087
572	-114.218272	39.02106
573	-114.217118	39.021032
574	-114.215964	39.021005
575	-114.21481	39.020977
576	-114.213657	39.02095
577	-114.32331	39.022618
578	-114.322156	39.022592
579	-114.321002	39.022565
580	-114.319848	39.022539
581	-114.318694	39.022512
582	-114.31754	39.022486
583	-114.316387	39.022459
584	-114.315233	39.022432
585	-114.314079	39.022406
586	-114.312925	39.022379
587	-114.311771	39.022353
588	-114.310617	39.022326
589	-114.309463	39.022299
590	-114.308309	39.022273
591	-114.307155	39.022246
592	-114.306001	39.022219
593	-114.304847	39.022193
594	-114.303693	39.022166
595	-114.302539	39.022139
596	-114.301385	39.022113
597	-114.300231	39.022086
598	-114.299078	39.022059
599	-114.297924	39.022032
600	-114.29677	39.022006
601	-114.295616	39.021979
602	-114.294462	39.021952
603	-114.293308	39.021925
604	-114.292154	39.021899
605	-114.291	39.021872
606	-114.289846	39.021845
607	-114.288692	39.021818
608	-114.287538	39.021791
609	-114.286385	39.021764
610	-114.285231	39.021738
611	-114.284077	39.021711
612	-114.282923	39.021684
613	-114.281769	39.021657
614	-114.280615	39.02163
615	-114.279461	39.021603
616	-114.278307	39.021576
617	-114.277153	39.021549
618	-114.276	39.021522
619	-114.274846	39.021495
620	-114.273692	39.021468
621	-114.272538	39.021441
622	-114.271384	39.021414
623	-114.27023	39.021387
624	-114.269076	39.02136
625	-114.267922	39.021333
626	-114.266769	39.021306
627	-114.265615	39.021279
628	-114.264461	39.021252
629	-114.263307	39.021225
630	-114.262153	39.021198
631	-114.260999	39.021171
632	-114.259845	39.021144
633	-114.258691	39.021116
634	-114.257538	39.021089
635	-114.256384	39.021062
636	-114.25523	39.021035
637	-114.254076	39.021008
638	-114.252922	39.020981
639	-114.251768	39.020953
640	-114.250614	39.020926
641	-114.249461	39.020899
642	-114.248307	39.020872
643	-114.247153	39.020845
644	-114.245999	39.020817
645	-114.244845	39.02079
646	-114.243691	39.020763
647	-114.242538	39.020735
648	-114.241384	39.020708
649	-114.24023	39.020681
650	-114.239076	39.020654
651	-114.237922	39.020626
652	-114.236768	39.020599
653	-114.235615	39.020571
654	-114.234461	39.020544
655	-114.233307	39.020517
656	-114.232153	39.020489
657	-114.230999	39.020462
658	-114.229845	39.020435
659	-114.228692	39.020407
660	-114.227538	39.02038
661	-114.226384	39.020352
662	-114.22523	39.020325
663	-114.224076	39.020297
664	-114.222922	39.02027
665	-114.221769	39.020242
666	-114.220615	39.020215
667	-114.219461	39.020187
668	-114.218307	39.02016
669	-114.217153	39.020132
670	-114.216	39.020105
671	-114.214846	39.020077
672	-114.213692	39.02005
673	-114.323344	39.021718
674	-114.32219	39.021691
675	-114.321036	39.021665
676	-114.319882	39.021638
677	-114.318728	39.021612
678	-114.317574	39.021585
679	-114.316421	39.021559
680	-114.315267	39.021532
681	-114.314113	39.021506
682	-114.312959	39.021479
683	-114.311805	39.021452
684	-114.310651	39.021426
685	-114.309497	39.021399
686	-114.308343	39.021373
687	-114.307189	39.021346
688	-114.306035	39.021319
689	-114.304881	39.021293
690	-114.303727	39.021266
691	-114.302574	39.021239
692	-114.30142	39.021213
693	-114.300266	39.021186
694	-114.299112	39.021159
695	-114.297958	39.021132
696	-114.296804	39.021106
697	-114.29565	39.021079
698	-114.294496	39.021052
699	-114.293342	39.021025
700	-114.292188	39.020998
701	-114.291035	39.020972
702	-114.289881	39.020945
703	-114.288727	39.020918
704	-114.287573	39.020891
705	-114.286419	39.020864
706	-114.285265	39.020837
707	-114.284111	39.020811
708	-114.282957	39.020784
709	-114.281803	39.020757
710	-114.28065	39.02073
711	-114.279496	39.020703
712	-114.278342	39.020676
713	-114.277188	39.020649
714	-114.276034	39.020622
715	-114.27488	39.020595
716	-114.273726	39.020568
717	-114.272573	39.020541
718	-114.271419	39.020514
719	-114.270265	39.020487
720	-114.269111	39.02046
721	-114.267957	39.020433
722	-114.266803	39.020406
723	-114.265649	39.020379
724	-114.264495	39.020352
725	-114.263342	39.020325
726	-114.262188	39.020298
727	-114.261034	39.020271
728	-114.25988	39.020243
729	-114.258726	39.020216
730	-114.257572	39.020189
731	-114.256419	39.020162
732	-114.255265	39.020135
733	-114.254111	39.020108
734	-114.252957	39.020081
735	-114.251803	39.020053
736	-114.250649	39.020026
737	-114.249495	39.019999
738	-114.248342	39.019972
739	-114.247188	39.019944
740	-114.246034	39.019917
741	-114.24488	39.01989
742	-114.243726	39.019863
743	-114.242573	39.019835
744	-114.241419	39.019808
745	-114.240265	39.019781
746	-114.239111	39.019753
747	-114.237957	39.019726
748	-114.236803	39.019699
749	-114.23565	39.019671
750	-114.234496	39.019644
751	-114.233342	39.019617
752	-114.232188	39.019589
753	-114.231034	39.019562
754	-114.229881	39.019534
755	-114.228727	39.019507
756	-114.227573	39.01948
757	-114.226419	39.019452
758	-114.225265	39.019425
759	-114.224111	39.019397
760	-114.222958	39.01937
761	-114.221804	39.019342
762	-114.22065	39.019315
763	-114.219496	39.019287
764	-114.218343	39.01926
765	-114.217189	39.019232
766	-114.216035	39.019205
767	-114.214881	39.019177
768	-114.213727	39.019149
769	-114.323378	39.020818
770	-114.322224	39.020791
771	-114.32107	39.020765
772	-114.319916	39.020738
773	-114.318762	39.020712
774	-114.317609	39.020685
775	-114.316455	39.020659
776	-114.315301	39.020632
777	-114.314147	39.020606
778	-114.312993	39.020579
779	-114.311839	39.020552
780	-114.310685	39.020526
781	-114.309531	39.020499
782	-114.308377	39.020472
783	-114.307223	39.020446
784	-114.306069	39.020419
785	-114.304916	39.020392
786	-114.303762	39.020366
787	-114.302608	39.020339
788	-114.301454	39.020312
789	-114.3003	39.020286
790	-114.299146	39.020259
791	-114.297992	39.020232
792	-114.296838	39.020205
793	-114.295684	39.020179
794	-114.294531	39.020152
795	-114.293377	39.020125
796	-114.292223	39.020098
797	-114.291069	39.020072
798	-114.289915	39.020045
799	-114.288761	39.020018
800	-114.287607	39.019991
801	-114.286453	39.019964
802	-114.2853	39.019937
803	-114.284146	39.01991
804	-114.282992	39.019884
805	-114.281838	39.019857
806	-114.280684	39.01983
807	-114.27953	39.019803
808	-114.278376	39.019776
809	-114.277223	39.019749
810	-114.276069	39.019722
811	-114.274915	39.019695
812	-114.273761	39.019668
813	-114.272607	39.019641
814	-114.271453	39.019614
815	-114.270299	39.019587
816	-114.269146	39.01956
817	-114.267992	39.019533
818	-114.266838	39.019506
819	-114.265684	39.019479
820	-114.26453	39.019452
821	-114.263376	39.019425
822	-114.262223	39.019398
823	-114.261069	39.01937
824	-114.259915	39.019343
825	-114.258761	39.019316
826	-114.257607	39.019289
827	-114.256453	39.019262
828	-114.2553	39.019235
829	-114.254146	39.019208
830	-114.252992	39.01918
831	-114.251838	39.019153
832	-114.250684	39.019126
833	-114.24953	39.019099
834	-114.248377	39.019072
835	-114.247223	39.019044
836	-114.246069	39.019017
837	-114.244915	39.01899
838	-114.243761	39.018963
839	-114.242607	39.018935
840	-114.241454	39.018908
841	-114.2403	39.018881
842	-114.239146	39.018853
843	-114.237992	39.018826
844	-114.236838	39.018799
845	-114.235685	39.018771
846	-114.234531	39.018744
847	-114.233377	39.018717
